DeviceID: 
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control
279.335,22468,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.320406,,,,,,,,2.013866,0.5736382,-1.692775,1.989528,1,,999,999,0
279.347,22469,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3205559,,,,,,,,1.929348,1.007049,-2.564385,2.16921,1,,999,999,0
279.36,22470,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3211554,,,,,,,,2.053699,0.7687433,-2.052744,1.647069,1,,999,999,0
279.372,22471,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3196568,,,,,,,,2.259915,1.081454,-2.6667,2.017922,1,,999,999,0
279.384,22472,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3184579,,,,,,,,2.210104,1.287643,-3.178931,2.337377,1,,999,999,0
279.397,22473,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.318308,,,,,,,,2.124968,0.9091586,-2.350435,2.237194,1,,999,999,0
279.409,22474,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3184579,,,,,,,,2.261111,0.9555437,-2.84823,2.381665,1,,999,999,0
279.422,22475,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3184579,,,,,,,,2.241667,0.8270653,-2.194684,1.814578,1,,999,999,0
279.434,22476,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.2636719,-4.833984,-0.3189075,,,,,,,,2.236247,0.7411538,-2.51698,2.334247,1,,999,999,0
279.447,22477,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.3515625,-4.833984,-0.3196568,,,,,,,,2.235687,0.7689309,-1.914694,1.941874,1,,999,999,0
279.459,22478,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.3515625,-4.833984,-0.3249019,,,,,,,,2.210042,0.4898152,-1.904588,2.098327,1,,999,999,0
279.472,22479,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.3515625,-4.833984,-0.3322452,,,,,,,,2.266211,1.021781,-3.069205,2.47863,1,,999,999,0
279.484,22480,48,NOERROR,0,0,,,-0.947445,-0.3515625,-0.3515625,-4.833984,-0.3377901,,,,,,,,2.269769,0.6027961,-2.306101,2.389197,1,,999,999,0
279.496,22481,48,NOERROR,0,0,,,-0.9470299,-0.3515625,-0.3515625,-4.833984,-0.3443841,,,,,,,,2.183522,0.8682635,-2.687017,2.391553,1,,999,999,0.0009569307
279.509,22482,48,NOERROR,0,0,,,-0.9470299,-0.3515625,-0.3515625,-4.833984,-0.3532259,,,,,,,,2.367034,0.8408758,-2.269085,2.180408,1,,999,999,0
279.521,22483,48,NOERROR,0,0,,,-0.9470299,-0.3515625,-0.3515625,-4.833984,-0.3602695,,,,,,,,2.289287,0.7588401,-2.246524,2.309521,1,,999,999,0
279.534,22484,48,NOERROR,0,0,,,-0.9470299,-0.2636719,-0.3515625,-4.833984,-0.3673131,,,,,,,,2.141127,0.7140599,-2.312268,2.588132,1,,999,999,0
279.546,22485,48,NOERROR,0,0,,,-0.9470299,-0.2636719,-0.3515625,-4.833984,-0.3731577,,,,,,,,2.048206,0.814045,-2.211915,2.263383,1,,999,999,0
279.559,22486,48,NOERROR,0,0,,,-0.9470299,-0.2636719,-0.3515625,-4.833984,-0.3769042,,,,,,,,1.806836,0.7005738,-2.411865,2.451902,1,,999,999,0
279.571,22487,48,NOERROR,0,0,,,-0.9470299,-0.2636719,-0.3515625,-4.833984,-0.3787026,,,,,,,,1.955107,0.572799,-1.973429,2.514381,1,,999,999,0
279.583,22488,48,NOERROR,0,0,,,-0.9470299,-0.2636719,-0.3515625,-4.833984,-0.379302,,,,,,,,2.182947,0.9380435,-2.099955,1.9588,1,,999,999,0
279.596,22489,48,NOERROR,0,0,,,-0.9470299,-0.2636719,-0.3515625,-4.833984,-0.3812502,,,,,,,,2.055121,0.9231431,-2.411563,2.490576,1,,999,999,0
279.608,22490,48,NOERROR,0,0,,,-0.946615,-0.2636719,-0.3515625,-4.833984,-0.3812502,,,,,,,,1.774308,1.104124,-2.480548,2.073757,1,,999,999,0.0009566559
279.621,22491,48,NOERROR,0,0,,,-0.946615,-0.2636719,-0.3515625,-4.833984,-0.3816998,,,,,,,,1.918176,1.02253,-2.406626,2.105982,1,,999,999,0
279.633,22492,48,NOERROR,0,0,,,-0.946615,-0.2636719,-0.3515625,-4.833984,-0.3803511,,,,,,,,2.23993,0.9805167,-2.518762,2.23558,1,,999,999,0
279.646,22493,48,NOERROR,0,0,,,-0.946615,-0.2636719,-0.3515625,-4.833984,-0.3790023,,,,,,,,2.29758,0.9391909,-2.084671,2.106355,1,,999,999,0
279.658,22494,48,NOERROR,0,0,,,-0.9462,-0.3515625,-0.3515625,-4.833984,-0.3784029,,,,,,,,2.329093,0.7580964,-2.428219,2.716568,1,,999,999,0.0009569307
279.67,22495,48,NOERROR,0,0,,,-0.9462,-0.3515625,-0.3515625,-4.833984,-0.3731577,,,,,,,,2.103614,1.052339,-2.342375,1.708959,1,,999,999,0
279.683,22496,48,NOERROR,0,0,,,-0.9462,-0.3515625,-0.3515625,-4.833984,-0.3707598,,,,,,,,2.175284,1.025036,-2.594584,2.014771,1,,999,999,0
279.695,22497,48,NOERROR,0,0,,,-0.9462,-0.3515625,-0.3515625,-4.833984,-0.3668635,,,,,,,,2.059936,1.233786,-3.046697,2.216396,1,,999,999,0
