DeviceID: MARS-HOMER
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,marbtn,calibbtn
155.547,11710,35,NOERROR,2,1,1,0,-88.15429,30.94666,-135.2783,127.7198,15.05223,0.01080109,-0.3351757,0.03767998,-88.15429,57.57909,-51.36881,-90,0,1,1,1
155.561,11711,35,NOERROR,2,1,1,0,-88.15429,30.94666,-135.4541,127.8956,15.0513,0.01077324,-0.3343115,0.03745766,-88.15429,57.78232,-51.68678,-89,0,2,1,1
155.574,11712,35,NOERROR,2,1,1,0,-88.15429,31.03455,-135.542,128.0714,15.04749,0.01076115,-0.3339365,0.03683303,-88.15429,57.85655,-51.62373,-90,0,3,1,1
155.587,11713,35,NOERROR,2,1,1,0,-88.15429,31.03455,-135.7178,128.2471,15.04127,0.01073333,-0.333073,0.03660807,-88.15429,58.0588,-51.93753,-90,0,3,1,1
155.6,11714,35,NOERROR,2,1,1,0,-88.15429,31.12244,-135.8057,128.4229,15.03148,0.01072121,-0.332697,0.03598401,-88.15429,58.13298,-51.87402,-90,0,3,1,1
155.614,11715,35,NOERROR,2,1,1,0,-88.15429,31.12244,-135.8936,128.5108,15.0178,0.01070731,-0.3322656,0.03587052,-88.15429,58.23374,-52.02929,-89,0,3,1,1
155.627,11716,35,NOERROR,2,1,1,0,-88.15429,31.12244,-136.0693,128.6866,15.00536,0.01067951,-0.3314031,0.03564157,-88.15429,58.43457,-52.33711,-89,0,4,1,1
155.64,11717,35,NOERROR,2,1,1,0,-88.15429,31.12244,-136.1572,128.7745,14.99542,0.01066563,-0.3309721,0.03552612,-88.15429,58.53461,-52.48963,-89,0,4,1,1
155.653,11718,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.1572,128.8624,14.98407,0.01066737,-0.3310262,0.03501808,-88.15429,58.50863,-52.27287,-89,0,4,1,1
155.667,11719,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.2451,128.9503,14.97738,0.01065348,-0.3305952,0.03490263,-88.15429,58.60872,-52.42522,-89,0,4,1,1
155.68,11720,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.333,129.0381,14.97,0.0106396,-0.3301644,0.03478649,-88.15429,58.70853,-52.5766,-89,0,5,1,1
155.693,11721,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.4209,129.126,14.96588,0.01062572,-0.3297338,0.0346697,-88.15429,58.80813,-52.72713,-89,0,4,1,1
155.706,11722,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.4209,129.126,14.95998,0.01062572,-0.3297338,0.0346697,-88.15429,58.80813,-52.72713,-89,0,5,1,1
155.72,11723,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.5088,129.126,14.95477,0.01061185,-0.3293034,0.03455226,-88.15429,58.90749,-52.87672,-89,0,4,1,1
155.733,11724,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.5088,129.2139,14.9501,0.01061185,-0.3293034,0.03455226,-88.15429,58.90749,-52.87672,-89,0,5,1,1
155.746,11725,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.5088,129.2139,14.94871,0.01061185,-0.3293034,0.03455226,-88.15429,58.90749,-52.87672,-89,0,4,1,1
155.759,11726,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.5088,129.2139,14.94389,0.01061185,-0.3293034,0.03455226,-88.15429,58.90749,-52.87672,-89,0,4,1,1
155.773,11727,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.5967,129.2139,14.93829,0.01059799,-0.3288731,0.03443414,-88.15429,59.00669,-53.02546,-89,0,5,1,1
155.786,11728,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.5967,129.2139,14.93339,0.01059799,-0.3288731,0.03443414,-88.15429,59.00669,-53.02546,-89,-1,6,1,1
155.799,11729,35,NOERROR,2,1,1,0,-88.15429,31.21033,-136.5967,129.2139,14.92694,0.01059799,-0.3288731,0.03443414,-88.15429,59.00669,-53.02546,-89,0,5,1,1
155.812,11730,35,NOERROR,2,1,1,0,-88.15429,31.12244,-136.5967,129.2139,14.92003,0.01059627,-0.3288199,0.03493887,-88.15429,59.03156,-53.23866,-89,0,5,1,1
155.826,11731,35,NOERROR,2,1,1,0,-88.15429,31.12244,-136.5967,129.2139,14.91257,0.01059627,-0.3288199,0.03493887,-88.15429,59.03156,-53.23866,-89,0,5,1,1
155.839,11732,35,NOERROR,2,1,1,0,-88.15429,31.12244,-136.6846,129.2139,14.90456,0.01058242,-0.32839,0.03481944,-88.15429,59.13033,-53.3858,-90,0,6,1,1
155.852,11733,35,NOERROR,2,1,1,0,-88.15429,31.03455,-136.6846,129.2139,14.89687,0.01058068,-0.3283362,0.03532341,-88.15429,59.15475,-53.59769,-90,0,5,1,1
155.865,11734,35,NOERROR,2,1,1,0,-88.15429,31.03455,-136.6846,129.2139,14.89213,0.01058068,-0.3283362,0.03532341,-88.15429,59.15475,-53.59769,-90,0,5,1,1
155.879,11735,35,NOERROR,2,1,1,0,-88.15429,30.94666,-136.6846,129.2139,14.88326,0.01057893,-0.3282817,0.03582728,-88.15429,59.17892,-53.80899,-90,0,5,1,1
155.892,11736,35,NOERROR,2,1,1,0,-88.15429,30.94666,-136.7725,129.2139,14.87386,0.01056509,-0.3278524,0.03570588,-88.15429,59.277,-53.95388,-90,0,4,1,1
155.905,11737,35,NOERROR,2,1,1,0,-88.15429,30.85877,-136.7725,129.2139,14.86539,0.01056331,-0.3277972,0.036209,-88.15429,59.30072,-54.1639,-90,0,5,1,1
155.918,11738,35,NOERROR,2,1,1,0,-88.15429,30.77088,-136.8604,129.2139,14.85459,0.0105477,-0.3273126,0.03658867,-88.15429,59.4217,-54.51608,-90,0,4,1,1
155.932,11739,35,NOERROR,2,1,1,0,-88.15429,30.77088,-136.8604,129.2139,14.84759,0.0105477,-0.3273126,0.03658867,-88.15429,59.4217,-54.51608,-90,0,4,1,1
155.945,11740,35,NOERROR,2,1,1,0,-88.15429,30.68299,-136.9482,129.2139,14.84231,0.01053207,-0.3268277,0.03696628,-88.15429,59.54181,-54.86554,-90,0,5,1,1
155.958,11741,35,NOERROR,2,1,1,0,-88.15429,30.5951,-136.9482,129.2139,14.84052,0.01053023,-0.3267707,0.03746784,-88.15429,59.56433,-55.07253,-90,0,5,1,1
155.971,11742,35,NOERROR,2,1,1,0,-88.15429,30.50721,-137.0361,129.126,14.83671,0.01051458,-0.326285,0.03784267,-88.15429,59.68324,-55.41821,-90,0,5,1,1
155.985,11743,35,NOERROR,2,1,1,0,-88.15429,30.33142,-137.124,129.126,14.83477,0.01049703,-0.3257402,0.03871539,-88.15429,59.82275,-55.96539,-90,0,6,1,1
155.998,11744,35,NOERROR,2,1,1,0,-88.15429,30.24353,-137.2119,129.126,14.83282,0.01048135,-0.3252536,0.03908533,-88.15429,59.93965,-56.30479,-90,0,5,1,1
156.011,11745,35,NOERROR,2,1,1,0,-88.15429,30.15564,-137.2998,129.0381,14.83461,0.01046566,-0.3247669,0.03945322,-88.15429,60.05582,-56.64173,-90,0,5,1,1
156.024,11746,35,NOERROR,2,1,1,0,-88.15429,30.06775,-137.3877,129.0381,14.83725,0.01044997,-0.3242799,0.03981906,-88.15429,60.17127,-56.97622,-90,0,6,1,1
156.038,11747,35,NOERROR,2,1,1,0,-88.15429,29.89197,-137.5635,129.0381,14.84837,0.01041858,-0.3233057,0.04054457,-88.15429,60.39992,-57.63799,-89,0,7,1,1
156.051,11748,35,NOERROR,2,1,1,0,-88.15429,29.80408,-137.6514,128.9503,14.85847,0.01040287,-0.3228184,0.04090424,-88.15429,60.51324,-57.9654,-90,0,6,1,1
156.064,11749,35,NOERROR,2,1,1,0,-88.15429,29.6283,-137.7393,128.9503,14.87184,0.01038511,-0.3222672,0.04175648,-88.15429,60.64445,-58.4868,-90,0,6,1,1
156.077,11750,35,NOERROR,2,1,1,0,-88.15429,29.54041,-137.915,128.8624,14.88381,0.01035573,-0.3213556,0.04197093,-88.15429,60.84921,-58.93401,-90,0,6,1,1
156.091,11751,35,NOERROR,2,1,1,0,-88.15429,29.36463,-138.0029,128.7745,14.89073,0.01033791,-0.3208025,0.04281481,-88.15429,60.97741,-59.44589,-90,0,5,1,1
156.104,11752,35,NOERROR,2,1,1,0,-88.15429,29.18885,-138.1787,128.6866,14.8978,0.01030643,-0.3198255,0.04351011,-88.15429,61.19627,-60.07451,-90,0,5,1,1
156.117,11753,35,NOERROR,2,1,1,0,-88.15429,29.10096,-138.3545,128.6866,14.90402,0.0102771,-0.3189156,0.04370784,-88.15429,61.39654,-60.50499,-90,0,5,1,1
156.13,11754,35,NOERROR,2,1,1,0,-88.15429,28.92517,-138.5303,128.6866,14.91731,0.01024563,-0.317939,0.0443883,-88.15429,61.61134,-61.11887,-90,0,4,1,1
156.144,11755,35,NOERROR,2,1,1,0,-88.15429,28.74939,-138.7061,128.6866,14.93168,0.01021416,-0.3169623,0.0450606,-88.15429,61.82394,-61.72483,-89,0,5,1,1
156.157,11756,35,NOERROR,2,1,1,0,-88.15429,28.57361,-138.8818,128.6866,14.94606,0.01018267,-0.3159853,0.04572473,-88.15429,62.03439,-62.32306,-89,0,6,1,1
156.17,11757,35,NOERROR,2,1,1,0,-88.15429,28.39783,-139.0576,128.6866,14.96324,0.01015119,-0.3150082,0.04638077,-88.15429,62.24277,-62.91375,-89,0,5,1,1
156.183,11758,35,NOERROR,2,1,1,0,-88.15429,28.22205,-139.2334,128.6866,14.98213,0.0101197,-0.314031,0.04702863,-88.15429,62.44916,-63.49707,-89,-1,7,1,1
156.197,11759,35,NOERROR,2,1,1,0,-88.15429,28.04627,-139.4092,128.6866,15.00653,0.01008821,-0.3130538,0.0476684,-88.15429,62.65363,-64.0732,-89,0,5,1,1
156.21,11760,35,NOERROR,2,1,1,0,-88.15429,27.87049,-139.585,128.6866,15.02674,0.01005672,-0.3120767,0.04830008,-88.15429,62.85624,-64.64231,-90,0,5,1,1
156.223,11761,35,NOERROR,2,1,1,0,-88.15429,27.69471,-139.7607,128.6866,15.04578,0.01002523,-0.3110996,0.04892366,-88.15429,63.05707,-65.20457,-90,0,3,1,1
156.236,11762,35,NOERROR,2,1,1,0,-88.15429,27.51892,-139.9365,128.5987,15.05837,0.009993751,-0.3101227,0.04953917,-88.15429,63.25615,-65.7601,-90,1,2,1,1
156.25,11763,35,NOERROR,2,1,1,0,-88.15429,27.25525,-140.1123,128.5987,15.06225,0.009959789,-0.3090688,0.05062103,-88.15429,63.46455,-66.48402,-90,1,2,1,1
156.263,11764,35,NOERROR,2,1,1,0,-88.15429,27.07947,-140.2881,128.5987,15.06016,0.009928295,-0.3080915,0.05121891,-88.15429,63.65992,-67.02527,-90,1,3,1,1
156.276,11765,35,NOERROR,2,1,1,0,-88.15429,26.8158,-140.4639,128.5987,15.05922,0.00989424,-0.3070347,0.05228008,-88.15429,63.86372,-67.7325,-90,0,3,1,1
156.289,11766,35,NOERROR,2,1,1,0,-88.15429,26.64002,-140.6396,128.5987,15.05891,0.00986274,-0.3060572,0.05286042,-88.15429,64.05563,-68.26014,-90,0,4,1,1
156.303,11767,35,NOERROR,2,1,1,0,-88.15429,26.37635,-140.8154,128.5987,15.06365,0.009828604,-0.3049979,0.05390092,-88.15429,64.25514,-68.9514,-90,0,4,1,1
156.316,11768,35,NOERROR,2,1,1,0,-88.15429,26.11267,-140.9912,128.5987,15.07306,0.009794406,-0.3039367,0.05493033,-88.15429,64.45238,-69.6343,-90,1,3,1,1
156.329,11769,35,NOERROR,2,1,1,0,-88.15429,25.849,-141.167,128.5987,15.08378,0.009760148,-0.3028736,0.05594862,-88.15429,64.6474,-70.30902,-90,1,2,1,1
156.342,11770,35,NOERROR,2,1,1,0,-88.15429,25.58533,-141.3428,128.5108,15.09303,0.009725835,-0.3018088,0.05695581,-88.15429,64.84032,-70.9758,-90,2,1,1,1
156.356,11771,35,NOERROR,2,1,1,0,-88.1547,25.32166,-141.5186,128.4229,15.09521,0.009689317,-0.3007424,0.05795194,-88.1547,65.03123,-71.63481,-91,2,0,1,1
156.369,11772,35,NOERROR,2,1,1,0,-88.1547,25.05799,-141.6943,128.335,15.09521,0.00965491,-0.2996745,0.058937,-88.1547,65.22014,-72.28622,-90,2,1,1,1
156.382,11773,35,NOERROR,2,1,1,0,-88.1547,24.70642,-141.8701,128.335,15.08596,0.009617485,-0.2985129,0.06036924,-88.1547,65.41331,-73.09211,-90,1,0,1,1
156.395,11774,35,NOERROR,2,1,1,0,-88.1547,24.35486,-141.958,128.335,15.07897,0.009592634,-0.2977415,0.06199417,-88.1547,65.52023,-73.81339,-90,0,2,1,1
156.409,11775,35,NOERROR,2,1,1,0,-88.1547,24.09119,-142.1338,128.335,15.07026,0.00955795,-0.296665,0.06294589,-88.1547,65.70314,-74.44274,-89,0,3,1,1
156.422,11776,35,NOERROR,2,1,1,0,-88.1547,23.73963,-142.2217,128.335,15.06676,0.009532694,-0.2958811,0.06455337,-88.1547,65.80611,-75.15224,-89,0,5,1,1
156.435,11777,35,NOERROR,2,1,1,0,-88.1547,23.38807,-142.3975,128.335,15.06676,0.009494596,-0.2946986,0.06593684,-88.1547,65.98985,-75.92633,-89,-1,5,1,1
156.448,11778,35,NOERROR,2,1,1,0,-88.1547,23.0365,-142.4854,128.335,15.07469,0.009468867,-0.2939,0.06752559,-88.1547,66.08859,-76.62376,-89,0,5,1,1
156.462,11779,35,NOERROR,2,1,1,0,-88.1547,22.68494,-142.5732,128.335,15.08588,0.009442878,-0.2930933,0.06910646,-88.1547,66.18542,-77.31615,-89,0,5,1,1
156.475,11780,35,NOERROR,2,1,1,0,-88.1547,22.33338,-142.6611,128.335,15.09995,0.009416634,-0.2922787,0.07067936,-88.1547,66.28036,-78.00362,-90,0,4,1,1
156.488,11781,35,NOERROR,2,1,1,0,-88.1547,22.06971,-142.749,128.2471,15.11565,0.009393694,-0.2915667,0.07179691,-88.1547,66.3709,-78.53207,-89,0,4,1,1
156.501,11782,35,NOERROR,2,1,1,0,-88.1547,21.71814,-142.8369,128.1592,15.12824,0.009367019,-0.2907388,0.07335511,-88.1547,66.46263,-79.2109,-89,0,4,1,1
156.515,11783,35,NOERROR,2,1,1,0,-88.1547,21.36658,-142.9248,127.9835,15.14029,0.009340097,-0.2899031,0.07490528,-88.1547,66.55258,-79.88515,-89,0,4,1,1
156.528,11784,35,NOERROR,2,1,1,0,-88.1547,21.01502,-143.0127,127.8956,15.14627,0.009312924,-0.2890597,0.07644738,-88.1547,66.64083,-80.55492,-89,-1,5,1,1
156.541,11785,35,NOERROR,2,1,1,0,-88.1547,20.66346,-143.0127,127.8077,15.15529,0.009297644,-0.2885855,0.07822048,-88.1547,66.64557,-81.16188,-89,-1,6,1,1
156.554,11786,35,NOERROR,2,1,1,0,-88.1547,20.31189,-143.1006,127.7198,15.1643,0.009269924,-0.2877251,0.0797492,-88.1547,66.73058,-81.82441,-89,-1,6,1,1
156.568,11787,35,NOERROR,2,1,1,0,-88.1547,19.96033,-143.1006,127.544,15.17946,0.009253993,-0.2872306,0.08151405,-88.1547,66.73221,-82.42652,-89,-2,7,1,1
156.581,11788,35,NOERROR,2,1,1,0,-88.1547,19.60877,-143.1006,127.3682,15.19866,0.009237711,-0.2867253,0.08327585,-88.1547,66.73232,-83.02676,-89,-1,7,1,1
156.594,11789,35,NOERROR,2,1,1,0,-88.1547,19.25721,-143.1006,127.0167,15.22026,0.009221084,-0.2862092,0.08503449,-88.1547,66.7309,-83.62515,-89,0,6,1,1
156.607,11790,35,NOERROR,2,1,1,0,-88.1547,18.90564,-143.1006,126.6651,15.24879,0.009204108,-0.2856823,0.08678996,-88.1547,66.72796,-84.22176,-89,-1,6,1,1
156.621,11791,35,NOERROR,2,1,1,0,-88.1547,18.64197,-143.1006,126.3135,15.26542,0.009191149,-0.28528,0.0881044,-88.1547,66.72478,-84.66808,-90,0,4,1,1
156.634,11792,35,NOERROR,2,1,1,0,-88.1547,18.29041,-143.1006,125.962,15.27863,0.009173569,-0.2847343,0.08985411,-88.1547,66.71918,-85.26169,-90,0,4,1,1
156.647,11793,35,NOERROR,2,1,1,0,-88.1547,17.93885,-143.1006,125.6983,15.2798,0.009155642,-0.2841779,0.09160041,-88.1547,66.7121,-85.85363,-90,0,3,1,1
156.66,11794,35,NOERROR,2,1,1,0,-88.1547,17.58728,-143.1006,125.4346,15.27847,0.009137372,-0.2836109,0.0933433,-88.1547,66.70351,-86.44395,-89,0,4,1,1
156.674,11795,35,NOERROR,2,1,1,0,-88.1547,17.23572,-143.1006,125.2589,15.27109,0.009118758,-0.2830331,0.09508265,-88.1547,66.69341,-87.03272,-89,0,5,1,1
156.687,11796,35,NOERROR,2,1,1,0,-88.1547,16.88416,-143.0127,124.9952,15.26534,0.009111403,-0.2828048,0.09708188,-88.1547,66.59974,-87.57035,-90,0,6,1,1
156.7,11797,35,NOERROR,2,1,1,0,-88.1547,16.5326,-143.0127,124.7315,15.25796,0.00909205,-0.2822041,0.09881623,-88.1547,66.58659,-88.15688,-89,0,6,1,1
156.713,11798,35,NOERROR,2,1,1,0,-88.1547,16.18103,-143.0127,124.3799,15.25601,0.009072353,-0.2815928,0.1005468,-88.1547,66.57191,-88.74195,-89,0,5,1,1
156.727,11799,35,NOERROR,2,1,1,0,-88.1547,15.82947,-142.9248,124.0284,15.25741,0.009063775,-0.2813265,0.1025431,-88.1547,66.47342,-89.27781,-90,0,4,1,1
156.74,11800,35,NOERROR,2,1,1,0,-88.1547,15.47791,-142.9248,123.6768,15.2585,0.009043344,-0.2806924,0.1042683,-88.1547,66.45564,-89.86083,-90,0,3,1,1
156.753,11801,35,NOERROR,2,1,1,0,-88.1547,15.12635,-142.9248,123.3253,15.26037,0.009022572,-0.2800476,0.1059895,-88.1547,66.43633,-90.44251,-90,0,4,1,1
156.766,11802,35,NOERROR,2,1,1,0,-88.1547,14.77478,-142.8369,122.9737,15.26433,0.009012769,-0.2797433,0.1079822,-88.1547,66.33291,-90.97684,-89,0,4,1,1
156.78,11803,35,NOERROR,2,1,1,0,-88.1547,14.42322,-142.749,122.71,15.26169,0.009002533,-0.2794257,0.1099746,-88.1547,66.22766,-91.51084,-89,0,4,1,1
156.793,11804,35,NOERROR,2,1,1,0,-88.1547,13.98377,-142.6611,122.5342,15.25827,0.008986321,-0.2789225,0.1123949,-88.1547,66.11433,-92.18937,-89,-1,5,1,1
156.806,11805,35,NOERROR,2,1,1,0,-88.1547,13.63221,-142.5732,122.3585,15.2571,0.008975119,-0.2785748,0.1143859,-88.1547,66.00507,-92.7227,-89,-2,7,1,1
156.819,11806,35,NOERROR,2,1,1,0,-88.1547,13.28064,-142.4854,122.0948,15.2571,0.008963481,-0.2782135,0.1163763,-88.1547,65.89394,-93.2558,-88,-2,8,1,1
156.833,11807,35,NOERROR,2,1,1,0,-88.1547,12.92908,-142.3975,121.8311,15.25741,0.008951409,-0.2778388,0.1183662,-88.1547,65.78094,-93.78866,-88,-3,9,1,1
156.846,11808,35,NOERROR,2,1,1,0,-88.1547,12.57752,-142.3096,121.5674,15.26674,0.0089389,-0.2774506,0.1203552,-88.1547,65.66607,-94.32133,-88,-3,9,1,1
156.859,11809,35,NOERROR,2,1,1,0,-88.1547,12.22596,-142.2217,121.2159,15.28508,0.008925956,-0.2770488,0.1223434,-88.1547,65.54926,-94.85381,-88,-3,9,1,1
156.872,11810,35,NOERROR,2,1,1,0,-88.1547,11.96228,-142.1338,120.7764,15.30505,0.008918708,-0.2768238,0.1239059,-88.1547,65.43938,-95.24194,-88,-3,9,1,1
156.886,11811,35,NOERROR,2,1,1,0,-88.1547,11.61072,-142.0459,120.337,15.32643,0.008904993,-0.2763982,0.1258928,-88.1547,65.31912,-95.77415,-89,-3,9,1,1
156.899,11812,35,NOERROR,2,1,1,0,-88.1547,11.25916,-141.8701,119.8975,15.34337,0.008901746,-0.2762974,0.1281694,-88.1547,65.11256,-96.26198,-89,-3,9,1,1
156.912,11813,35,NOERROR,2,1,1,0,-88.1547,10.99549,-141.7822,119.546,15.35822,0.008893535,-0.2760425,0.1297321,-88.1547,64.99828,-96.65001,-89,-2,8,1,1
156.925,11814,35,NOERROR,2,1,1,0,-88.1547,10.73182,-141.6943,119.1944,15.37034,0.008885063,-0.2757795,0.1312946,-88.1547,64.8828,-97.03799,-89,-2,8,1,1
156.939,11815,35,NOERROR,2,1,1,0,-88.1547,10.38025,-141.5186,118.9307,15.3813,0.008880576,-0.2756403,0.1335735,-88.1547,64.67033,-97.52562,-88,-3,9,1,1
156.952,11816,35,NOERROR,2,1,1,0,-88.1547,10.11658,-141.4307,118.5792,15.39879,0.008871477,-0.2753579,0.1351362,-88.1547,64.55183,-97.91358,-88,-3,9,1,1
156.965,11817,35,NOERROR,2,1,1,0,-88.1547,9.852909,-141.3428,118.2276,15.41596,0.008862117,-0.2750674,0.1366986,-88.1547,64.43206,-98.30155,-88,-3,10,1,1
156.978,11818,35,NOERROR,2,1,1,0,-88.1547,9.589237,-141.167,117.876,15.44254,0.008863243,-0.2751023,0.1385572,-88.1547,64.22575,-98.64469,-88,-3,9,1,1
156.992,11819,35,NOERROR,2,1,1,0,-88.1547,9.413456,-141.0791,117.4366,15.46835,0.008860243,-0.2750092,0.139698,-88.1547,64.11576,-98.88833,-88,-2,8,1,1
157.005,11820,35,NOERROR,2,1,1,0,-88.1547,9.149784,-140.9912,116.9971,15.49749,0.008850151,-0.2746959,0.1412607,-88.1547,63.99231,-99.27628,-88,-2,8,1,1
157.018,11821,35,NOERROR,2,1,1,0,-88.1547,8.886112,-140.8154,116.5577,15.52314,0.008850483,-0.2747062,0.1431216,-88.1547,63.78185,-99.61891,-89,-2,7,1,1
157.031,11822,35,NOERROR,2,1,1,0,-88.1547,8.710331,-140.7275,116.1182,15.5407,0.008846974,-0.2745973,0.1442632,-88.1547,63.66924,-99.86238,-89,-1,5,1,1
157.045,11823,35,NOERROR,2,1,1,0,-88.1547,8.446659,-140.6396,115.6788,15.55524,0.008836146,-0.2742612,0.1458261,-88.1547,63.54202,-100.2504,-89,0,5,1,1
157.058,11824,35,NOERROR,2,1,1,0,-88.1547,8.182987,-140.4639,115.2393,15.5599,0.008835682,-0.2742468,0.147689,-88.1547,63.32734,-100.5925,-90,0,5,1,1
157.071,11825,35,NOERROR,2,1,1,0,-88.1547,8.007206,-140.376,114.7999,15.55959,0.008831662,-0.2741221,0.1488312,-88.1547,63.21199,-100.8358,-90,0,5,1,1
157.084,11826,35,NOERROR,2,1,1,0,-88.1547,7.743534,-140.2002,114.3604,15.55959,0.008830694,-0.274092,0.1506954,-88.1547,62.99451,-101.1774,-90,0,5,1,1
157.098,11827,35,NOERROR,2,1,1,0,-88.1547,7.567753,-140.1123,113.921,15.55967,0.008826348,-0.2739571,0.1518381,-88.1547,62.87738,-101.4205,-90,0,6,1,1
157.111,11828,35,NOERROR,2,1,1,0,-88.1547,7.304081,-140.0244,113.5694,15.56037,0.008814307,-0.2735834,0.153401,-88.1547,62.74369,-101.8086,-89,0,4,1,1
157.124,11829,35,NOERROR,2,1,1,0,-88.1547,7.040409,-139.8486,113.2178,15.56744,0.008812542,-0.2735286,0.1552667,-88.1547,62.52176,-102.1496,-89,0,4,1,1
157.138,11830,35,NOERROR,2,1,1,0,-88.1547,6.776737,-139.7607,112.7784,15.57848,0.008799948,-0.2731377,0.1568291,-88.1547,62.38499,-102.5378,-89,0,5,1,1
157.151,11831,35,NOERROR,2,1,1,0,-88.1547,6.513065,-139.6729,112.3389,15.59006,0.008787093,-0.2727387,0.1583906,-88.1547,62.24674,-102.9259,-90,0,5,1,1
157.164,11832,35,NOERROR,2,1,1,0,-88.1547,6.337284,-139.4971,111.8995,15.60428,0.008792344,-0.2729017,0.1598387,-88.1547,62.03747,-103.1213,-89,-1,6,1,1
157.177,11833,35,NOERROR,2,1,1,0,-88.1547,6.073612,-139.4092,111.46,15.61741,0.008779012,-0.2724879,0.1614002,-88.1547,61.89648,-103.5095,-89,0,5,1,1
157.191,11834,35,NOERROR,2,1,1,0,-88.1547,5.80994,-139.2334,111.1085,15.62379,0.008775851,-0.2723897,0.1632677,-88.1547,61.66648,-103.8496,-89,0,5,1,1
157.204,11835,35,NOERROR,2,1,1,0,-88.1547,5.546268,-139.1455,110.669,15.62682,0.008761966,-0.2719588,0.1648283,-88.1547,61.52224,-104.2379,-89,0,6,1,1
157.217,11836,35,NOERROR,2,1,1,0,-88.1547,5.282597,-138.9697,110.2296,15.63016,0.008758205,-0.2718421,0.1666963,-88.1547,61.28862,-104.5776,-89,-1,6,1,1
157.23,11837,35,NOERROR,2,1,1,0,-88.1547,5.106815,-138.8818,109.878,15.63125,0.008752069,-0.2716516,0.1678391,-88.1547,61.16112,-104.8202,-89,0,6,1,1
157.244,11838,35,NOERROR,2,1,1,0,-88.1547,4.843143,-138.7061,109.4385,15.63327,0.008747799,-0.2715191,0.1697077,-88.1547,60.92439,-105.1593,-89,-1,7,1,1
157.257,11839,35,NOERROR,2,1,1,0,-88.1547,4.579472,-138.6182,109.087,15.63879,0.008732885,-0.2710562,0.1712666,-88.1547,60.77388,-105.5477,-89,-1,7,1,1
157.27,11840,35,NOERROR,2,1,1,0,-88.1547,4.3158,-138.4424,108.6475,15.65037,0.00872802,-0.2709051,0.1731354,-88.1547,60.53339,-105.8865,-89,-1,7,1,1
157.283,11841,35,NOERROR,2,1,1,0,-88.1547,4.052128,-138.3545,108.296,15.66327,0.008712548,-0.2704249,0.1746929,-88.1547,60.37941,-106.2749,-89,-2,8,1,1
157.297,11842,35,NOERROR,2,1,1,0,-88.1547,3.876347,-138.1787,107.8565,15.68441,0.008715792,-0.2705256,0.1761467,-88.1547,60.15772,-106.467,-89,-1,7,1,1
157.31,11843,35,NOERROR,2,1,1,0,-88.1547,3.612675,-138.0908,107.3292,15.70703,0.008699846,-0.2700306,0.1777034,-88.1547,60.00068,-106.8554,-89,-1,7,1,1
157.323,11844,35,NOERROR,2,1,1,0,-88.1547,3.436893,-137.915,106.8897,15.72925,0.008702731,-0.2701202,0.1791579,-88.1547,59.77663,-107.0467,-89,-1,7,1,1
157.336,11845,35,NOERROR,2,1,1,0,-88.1547,3.173222,-137.8271,106.4503,15.75109,0.008686307,-0.2696104,0.1807137,-88.1547,59.61649,-107.4352,-89,-1,6,1,1
157.35,11846,35,NOERROR,2,1,1,0,-88.1547,2.99744,-137.6514,106.0108,15.77114,0.008688834,-0.2696888,0.1821689,-88.1547,59.39004,-107.6256,-89,-1,6,1,1
157.363,11847,35,NOERROR,2,1,1,0,-88.1547,2.733768,-137.5635,105.5714,15.7905,0.008671933,-0.2691643,0.1837236,-88.1547,59.22669,-108.0142,-89,-1,6,1,1
157.376,11848,35,NOERROR,2,1,1,0,-88.1547,2.557987,-137.3877,105.1319,15.81226,0.008674098,-0.2692315,0.1851794,-88.1547,58.99785,-108.2038,-89,0,5,1,1
157.389,11849,35,NOERROR,2,1,1,0,-88.1547,2.294315,-137.2119,104.6924,15.83876,0.008666892,-0.2690078,0.1870484,-88.1547,58.74192,-108.5397,-89,-1,6,1,1
157.403,11850,35,NOERROR,2,1,1,0,-88.1547,2.118534,-137.124,104.253,15.8627,0.008658526,-0.2687482,0.1881891,-88.1547,58.59993,-108.7811,-89,0,5,1,1
157.416,11851,35,NOERROR,2,1,1,0,-88.1547,1.854862,-136.9482,103.8135,15.8906,0.008650811,-0.2685087,0.1900578,-88.1547,58.34051,-109.1164,-89,0,5,1,1
157.429,11852,35,NOERROR,2,1,1,0,-88.1547,1.679081,-136.7725,103.2862,15.92348,0.008652259,-0.2685536,0.1915144,-88.1547,58.10667,-109.3037,-89,0,5,1,1
